"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","Ruby CI template in get_ci_template(app_type='ruby')","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s04 - Ruby runtime support",""
"","","Expose api role access: read role via a shared context. Add auth.RequireAdmin(next) middleware that 403s when UserRoleFromContext != admin; apply it to the /api/sql route in main.go. Reason for depth: reusable admin gate, mirrors existing handleUserByID role check.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Explicit Stop(grace) is distinguished from a crash — Supervisor does not respawn after an intentional stop","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Restore cache at build start, save at build end","","","passed","","","e42 - Deploy — Build Cache","e42s01 - Cache key derivation and storage",""
"","","In main.go add a small bridge middleware orgBridge(next) that reads auth.OrgIDFromContext and, when present, wraps ctx with api.WithOrgID; apply it to protectedAPI only (/api/collections/, /api/sql). Reason for depth: the bridge is the one allowed seam between two packages' private context keys.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Create benchmark for kernel.EventBus Emit/Subscribe with 10k events in tests/bench/bench_eventbus_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","UI: global Build Cache panel on DeployPage","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","GET / renders landing page","","","passed","","","e02 - Proxy + Landing Page","e02s01 - HTTP proxy with routing and landing page",""
"","","Disk, network I/O, load in MetricsCollector","","","passed","","","e25 - Hardware Monitoring","e25s01 - Host metrics collection",""
"","","Add 'Request Logs' tab to SiteDetailPage with a filterable table showing method, path, status badge, duration, and timestamp; support filter by status class and path search","","","passed","","","e27 - Site Request Logs","e27s03 - Request logs tab on SiteDetailPage",""
"","","TransitionState() method — validated transition + DB persistence + lenient mode","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","components/webhooks with retry and exponential backoff","","","passed","","","e20 - Platform Operations","e20s05 - Outbound webhook system",""
"","","Crash-loop trip: status→failed, UnregisterDeploymentHost(host), emit deploy.crash_looped with remediation hint","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Add github.com/newrelic/go-agent/v3/newrelic dependency to go.mod","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s01 - New Relic Go Agent Initialization",""
"","","POST /api/collections/:name creates records","","","passed","","","e03 - DB + Auto API","e03s01 - SQLite-backed auto CRUD collections API",""
"","","PHP CI template in get_ci_template(app_type='php')","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s02 - PHP runtime support",""
"","","Write tests for proxy.UnregisterDeploymentHost (0%), proxy.Stop (66%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","CPU/memory charts, disk gauge, network sparkline on MonitoringPage","","","passed","","","e25 - Hardware Monitoring","e25s03 - Monitoring page charts",""
"","","Register sends verification email; verify-email endpoint","","","passed","","","e19 - Security Hardening","e19s02 - Email verification flow",""
"","","Regression: valid non-admin token to GET /api/auth/users returns 403 and no user list; admin token still returns the list.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Write tests for deploy.buildApp (44%), deploy.cloneAndCheckout (54%), deploy.appendDeployLogBlock (0%), deploy.deleteDeployLogs (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","POST /api/deploy creates deployment from repo","","","passed","","","e13 - Deploy — Build & Run Web Apps","e13s01 - Web app build and deployment from git repos",""
"","","Supervisor.supervise: Spawn → register host → Wait → backoff → re-Spawn, driven by FakeRunner + FakeClock","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","React 19 + Vite SPA served at /admin/","","","passed","","","e05 - Admin UI — Dashboard","e05s01 - SPA admin dashboard with collection browser",""
"","","nextBackoff(attempt) = jitter(min(cap, base*factor^attempt)); base 1s, factor 2, cap 60s; full jitter","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s02 - Restart policy — pure nextBackoff + isCrashLooping (clock-injected)",""
"","","Write E2E sites test — list sites, navigate to create flow","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Add --log-level flag to serve command (debug|info|warn|error) and wire into slog.JSONHandler level","","","passed","","","e24 - Wire Observability","e24s01 - Standardize structured logging",""
"","","Add New Relic infrastructure agent install to VPS setup script","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s04 - VPS Infrastructure Agent + MCP Access",""
"","","Create scripts/health-check.sh that curls /health and validates JSON; verify setup.sh idempotency (run twice)","","","passed","","","e24 - Wire Observability","e24s05 - Idempotent setup scripts",""
"","","Add rollback table migration + API endpoint POST /api/sites/:id/rollback","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","Serve via php built-in server (php -S 0.0.0.0:$PORT)","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s02 - PHP runtime support",""
"","","isCrashLooping(history, now) — N=5 restarts within window T=60s → true; named constants exposed as flags (no magic numbers)","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s02 - Restart policy — pure nextBackoff + isCrashLooping (clock-injected)",""
"","","Test: DrainLifecycle — full lifecycle with drain phase","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Register get_code_example tool — framework-specific integration snippets","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","POST /api/sites creates site from GitHub repo","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Register get_service_docs tool — detailed documentation for a specific service","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Log forwarding — buildHandler extracts NR txn from context for structured logs","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","Add DrainTimeout config and defer stopPreviousDeployments","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","POST /api/messaging/email sends email","","","passed","","","e12 - Messaging — Email, SMS, Push","e12s01 - Email/SMS/Push endpoints with provider interface",""
"","","Write E2E smoke test — server health check returns 200","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Register deploy_site tool — trigger a deployment from a repo+branch","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Write tests for kernel.eventbus.Emit (0%), kernel.eventbus.Subscribe (44%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","DetectAppType identifies Go/Node/Python/Static","","","passed","","","e13 - Deploy — Build & Run Web Apps","e13s01 - Web app build and deployment from git repos",""
"","","Configure PR-Agent with BigBase-specific reviewer instructions, DeepSeek V4 Pro model","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s02 - Add .pr_agent.toml config tuned for BigBase conventions",""
"","","org_id scoping on all resources; cross-org returns 403","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s03 - Resource isolation",""
"","","Initialize newrelic.Application in main.go serve command with env var mapping","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s01 - New Relic Go Agent Initialization",""
"","","Integrate ACME client for automatic certificate provisioning","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s02 - Auto SSL via Let's Encrypt (ACME)",""
"","","Add Organization struct + DB operations (CreateOrg, GetOrg, ListOrgs, UpdateOrg, DeleteOrg) with slug uniqueness and owner validation","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","GET /api/sites/:id/logs — return paginated request logs for a site with optional filters: status (2xx/4xx/5xx), path prefix, date range, limit (default 100, max 500)","","","passed","","","e27 - Site Request Logs","e27s02 - Request logs API endpoint",""
"","","Java CI template in get_ci_template(app_type='java')","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s03 - Java runtime support",""
"","","Add 'Logs' tab to SiteDetailPage that fetches GET /api/deployments/:id/logs for the active deployment and renders lines in a terminal-style <pre> block with auto-scroll","","","passed","","","e26 - Site Build Logs UI","e26s01 - Build logs tab on SiteDetailPage",""
"","","POST /api/sites/:id/domains with DNS TXT verification and TLS","","","passed","","","e20 - Platform Operations","e20s04 - Custom domains for Sites",""
"","","Register get_deploy_logs tool — stream or fetch build logs","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","ws:// endpoint subscribes to collection mutations","","","passed","","","e11 - Realtime — WebSocket & Event Broadcast","e11s01 - WebSocket subscriptions with mutation event broadcasting",""
"","","Anonymous token write block regression test — verify POST/PUT/PATCH/DELETE return 403 for anonymous tokens","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s06 - Security regression tests — bug registry gaps",""
"","","Install Rust toolchain (rustup + cargo) on Contabo VPS","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s00 - VPS runtime installation — Rust, PHP, Java, Ruby",""
"","","Update get_ci_template() to return correct workflow for each app_type","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s05 - Deploy profiles & bigbase.toml for new runtimes",""
"","","Inject env vars into build and runtime environments","","","passed","","","e41 - Deploy — Environment Variables UI","e41s01 - Backend CRUD for site-scoped environment variables",""
"","","Wire coverage gate (≥80%) into preflight as npm run preflight:coverage, exclude vendored ui/node_modules","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Serve HTTPS for custom domains with provisioned certs","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s02 - Auto SSL via Let's Encrypt (ACME)",""
"","","Create TerminalLogViewer and replace BuildLogs in SiteDetailPage","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","AppType.IsValid() regression test — verify known types valid, unknown types invalid","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s06 - Security regression tests — bug registry gaps",""
"","","Add --db-driver and --db-dsn flags; db.New selects driver","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s03 - Config-based driver selection",""
"","","Defense-in-depth in handleSQL (~455): if role from context != admin, return 403 before parsing the query. (api reads role via the bridge-injected value or an exported accessor; do NOT trust client.)
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Table-driven isolation test in api: seed records for org A and org B; assert a ctx with org A's id cannot list/get/update/delete org B's record (list excludes them, get/update/delete return 403/404).
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","GET /api/storage/:id/download serves file","","","passed","","","e06 - Storage + Appwrite Look & Feel","e06s01 - File upload/download/delete with MIME detection",""
"","","Final verification — full preflight green including coverage","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Add CRUD HTTP handlers: POST /api/orgs, GET /api/orgs, GET /api/orgs/{id}, PATCH /api/orgs/{id}, DELETE /api/orgs/{id} — only owner can update/delete","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","Implement HTTP/SSE transport — hosted at mcp.bigbase.click","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Add WebSocket streaming support to useBuildLogs hook","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Write tests for github.handleConnect (0%), github.mirrorRepository (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Add rollback button to deployment detail page","","","passed","","","e44 - Deploy — One-Click Rollback","e44s02 - Admin UI — rollback button and history",""
"","","Enhance admin UI status timeline — animations, polling, Live badge","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","GitHub Actions matrix for SQLite and PostgreSQL","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s04 - Dual-driver CI matrix",""
"","","Add fuzz target for auth.hashPassword in tests/bench/fuzz_auth_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Enhance StreamLog component with terminal toolbar and ANSI colors","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Implement WebhookProvider — POST JSON payload to a configured URL, respecting Provider interface","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","Write MCP integration tests","","","skipped","","","e83 - MCP Tools — Site-Scoped Environment Variables","e83s01 - MCP tools for site-scoped env var CRUD",""
"","","Detect pom.xml or build.gradle in repo root","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s03 - Java runtime support",""
"","","components/deploy/runner.go — Spec struct (DeployID, Host, Port, Dir, AppType, Env, StartCmd); Instance interface (Wait/Stop/Health); Runner interface (Spawn); Clock interface (Now/Sleep)","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s01 - Runner/Instance/Spec seam + FakeRunner; existing fleet tests stay green",""
"","","POST /api/storage/upload accepts multipart file","","","passed","","","e06 - Storage + Appwrite Look & Feel","e06s01 - File upload/download/delete with MIME detection",""
"","","SSL certificate status dashboard","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s03 - Admin UI — custom domain management",""
"","","Create benchmark for storage.sanitizeFilename, storage.detectMIME in tests/bench/bench_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","Add build_log TEXT column to deployments table; on deploy finish (success or fail), write the full log lines as newline-joined string; serve from DB when in-memory log is evicted","","","passed","","","e26 - Site Build Logs UI","e26s03 - Persist build logs to SQLite on completion",""
"","","Rollback history timeline on site detail page","","","passed","","","e44 - Deploy — One-Click Rollback","e44s02 - Admin UI — rollback button and history",""
"","","Register 3 MCP tools in NewMCPServer()","","","skipped","","","e83 - MCP Tools — Site-Scoped Environment Variables","e83s01 - MCP tools for site-scoped env var CRUD",""
"","","In auth.Middleware (~290) add ctx = WithValue(ctx, ctxOrgID, claims.OrgID), and export auth.OrgIDFromContext(ctx)(int64,bool). Add ctxOrgID contextKey.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Add POST /api/messaging/telegram endpoint — accepts {chat_id, text, parse_mode} and routes through WebhookProvider","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","GET /api/cici/runs lists pipeline history","","","passed","","","e09 - CI/CD — Pipelines & Workflows","e09s01 - Pipeline/workflow engine with git push triggers",""
"","","Proxy routing for custom domains — map domain to site deployment","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","Register webhook and telegram providers in main.go — configurable via CLI flags","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","Run JAR/ uber-jar via java -jar","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s03 - Java runtime support",""
"","","Add ?sort=field query param to GET /api/collections/:name — ASC/DESC via prefix","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","In handleUsers (~523): read role via UserRoleFromContext; if != admin return 403 {\""error\"":\""forbidden\""} before querying. When org isolation is live, scope the SELECT to the caller's org.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","bigbase migrate up|down|status with migrations/ directory","","","passed","","","e20 - Platform Operations","e20s02 - Migration tooling CLI",""
"","","Ensure SvelteKit SSR start command works via GetStartCommand","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Manifest path traversal regression test — verify LoadManifestPath rejects absolute paths and ../ escapes","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s06 - Security regression tests — bug registry gaps",""
"","","In startApp(), capture cmd.Stdout and cmd.Stderr into ring buffers per site; expose last 200 lines via GET /api/sites/:id/runtime-logs; show in SiteDetailPage under a 'Runtime' sub-tab","","","passed","","","e27 - Site Request Logs","e27s04 - Capture stdout/stderr from running sites",""
"","","Pin to pragent/pr-agent:0.36.0-github_action for stability","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s01 - Add PR-Agent GitHub Action workflow with DeepSeek",""
"","","/api/sql endpoint for raw queries","","","passed","","","e03 - DB + Auto API","e03s01 - SQLite-backed auto CRUD collections API",""
"","","Register list_frameworks tool — frameworks BigBase supports with maturity level","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Add ?filter=field=value query param to GET /api/collections/:name — use json_extract under the hood","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Integrate manifest into deploy flow — check bigbase.yaml before falling back to auto-detection","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Provider interface supports pluggable backends","","","passed","","","e12 - Messaging — Email, SMS, Push","e12s01 - Email/SMS/Push endpoints with provider interface",""
"","","Define bigbase.yaml schema with fields for build_command, start_command, port, env, framework, publish_dir","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Create benchmark for auth.hashPassword, auth.verifyJWT in tests/bench/bench_auth_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","POST /api/auth/register creates user and returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","Register deploy_guide tool — step-by-step deployment workflow for agents","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Admin UI: add draining and stopped to DeploymentStatus type","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Add draining and stopped states to state machine","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Integrate drain into runDeployment lifecycle","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Add 'Environment Variables' tab to SiteDetailPage","","","passed","","","e41 - Deploy — Environment Variables UI","e41s02 - Admin UI — environment variables management page",""
"","","Add 'Manifest' tab to SiteDetailPage showing current bigbase.yaml content","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s03 - Admin UI — view and edit bigbase.yaml from site settings",""
"","","Step-by-step tutorial on admin UI","","","passed","","","e22 - Developer Experience","e22s05 - Interactive tutorial overlay",""
"","","Inject `fetch(url, options)` into jsRuntime — GET/POST/PUT/DELETE with allowlist and per-request timeout","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","Backend: cache management methods + HTTP endpoints in deploy component","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","Fix TestConnectionDrainTimeout git config safe.directory on macOS","","","passed","","","e75 - Deploy Hardening — Log Eviction + Flaky Tests","e75s02 - Fix three flaky tests in deploy component",""
"","","Fix TestDeployStopShutsDownStaticServer port race","","","passed","","","e75 - Deploy Hardening — Log Eviction + Flaky Tests","e75s02 - Fix three flaky tests in deploy component",""
"","","GET /api/ping returns status and version","","","passed","","","e02 - Proxy + Landing Page","e02s01 - HTTP proxy with routing and landing page",""
"","","Add SiteEnvVarManager interface and adapter","","","skipped","","","e83 - MCP Tools — Site-Scoped Environment Variables","e83s01 - MCP tools for site-scoped env var CRUD",""
"","","resumeCandidates builds Specs from running rows and calls Supervisor.Run; host guaranteed registered on resume","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s04 - Unify boot paths — triggerDeploy and resume both funnel through Supervisor.Run(spec)",""
"","","POST /api/scaffold/db, repo, function endpoints","","","passed","","","e22 - Developer Experience","e22s02 - 1-click scaffolding API",""
"","","Org-scoped API keys via X-API-Key header","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s04 - API key management",""
"","","Fix TestRedeployReplacesPrevious concurrent test interference","","","passed","","","e75 - Deploy Hardening — Log Eviction + Flaky Tests","e75s02 - Fix three flaky tests in deploy component",""
"","","Verified test PR #37 receives PR-Agent review with DeepSeek","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s03 - Validate end-to-end: open test PR and confirm review appears",""
"","","Pass request context (body, headers, query, method) into functions with trigger=http when invoked via POST /api/functions/:id/run","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","Run via bundle exec ruby app.rb or rackup","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s04 - Ruby runtime support",""
"","","Emit deploy.state_changed events on kernel event bus","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","POST /api/auth/login returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","Admin UI: add filter/sort inputs to collection list view","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Write tests for git.deleteRepo (0%), git.handlePush (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","CONVENTIONS.md and AGENTS.md present","","","passed","","","e16 - Developer Onboarding Journey","e16s01 - Onboarding flow: signup → create project → deploy sample",""
"","","Detect composer.json in repo root","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s02 - PHP runtime support",""
"","","Create nrDatastoreSegment helper wrapping query context in DatastoreSegment","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s03 - Instrument Database Segment Tracing",""
"","","Wire the streaming endpoint into the deployment lifecycle — start buffering logs at building state","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s01 - Real-time log streaming — WebSocket endpoint for build logs",""
"","","Add 'Domains' tab to SiteDetailPage","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s03 - Admin UI — custom domain management",""
"","","Admin UI: add draining/stopped to status timeline","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Forgot-password and reset-password with 1-hour token","","","passed","","","e19 - Security Hardening","e19s03 - Password reset flow",""
"","","Three sample repos and POST /api/samples/:name/deploy","","","passed","","","e22 - Developer Experience","e22s04 - Sample apps with deploy buttons",""
"","","Path traversal regression test — verify filepath.Clean + containment in engine.go, gateway.go, git.go reject ../ patterns","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s06 - Security regression tests — bug registry gaps",""
"","","components/deploy/state_machine.go — define DeploymentState type + stateMachine with valid transitions","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Collection list and record browser","","","passed","","","e05 - Admin UI — Dashboard","e05s01 - SPA admin dashboard with collection browser",""
"","","Add ?filter= operator support: eq (default), gt, gte, lt, lte, ne, like","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","go run . serve starts the server","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","GET /api/monitoring/metrics/prometheus — manual text format, export bigbase_* counters/gauges","","","passed","","","e24 - Wire Observability","e24s04 - Prometheus metrics export",""
"","","Structured JSON logging via slog","","","passed","","","e14 - Monitoring — Metrics, Logs, Alerts, Health","e14s01 - Health endpoint, structured logs, metrics dashboard",""
"","","Detect Gemfile in repo root","","","passed","","","e81 - Multi-Language Deploy — Rust, PHP, Java, Ruby","e81s04 - Ruby runtime support",""
"","","bigbase backup/restore CLI and POST /api/backup, /api/restore","","","passed","","","e20 - Platform Operations","e20s01 - Backup and restore CLI and API",""
